id,student_id,points,timestamp
538,538,36,2023-07-26 01:29:13.268298+00:00
539,539,64,2023-07-26 01:29:14.264093+00:00
540,540,16,2023-07-26 01:29:15.262546+00:00
541,541,55,2023-07-26 01:29:16.259672+00:00
542,542,27,2023-07-26 01:29:17.384436+00:00
543,543,64,2023-07-26 01:29:18.513309+00:00
544,544,96,2023-07-26 01:29:19.686595+00:00
545,545,69,2023-07-26 01:29:20.868547+00:00
546,546,99,2023-07-26 01:29:22.099074+00:00
547,547,54,2023-07-26 01:29:23.223862+00:00
548,548,89,2023-07-26 01:29:24.274469+00:00
549,549,75,2023-07-26 01:29:25.278183+00:00
550,550,59,2023-07-26 01:29:26.286306+00:00
551,551,69,2023-07-26 01:29:27.286127+00:00
552,552,85,2023-07-26 01:29:28.304893+00:00
553,553,33,2023-07-26 01:29:29.798065+00:00
554,554,49,2023-07-26 01:29:31.194518+00:00
555,555,52,2023-07-26 01:29:32.438577+00:00
556,556,31,2023-07-26 01:29:33.464424+00:00
557,557,49,2023-07-26 01:29:34.590018+00:00
558,558,77,2023-07-26 01:29:36.433240+00:00
559,559,77,2023-07-26 01:29:37.662113+00:00
560,560,3,2023-07-26 01:29:38.889756+00:00
561,561,34,2023-07-26 01:29:39.963137+00:00
562,562,33,2023-07-26 01:29:41.028970+00:00
563,563,87,2023-07-26 01:29:42.170205+00:00
564,564,56,2023-07-26 01:29:43.286538+00:00
565,565,83,2023-07-26 01:29:44.420481+00:00
566,566,53,2023-07-26 01:29:45.546749+00:00
567,567,9,2023-07-26 01:29:46.571437+00:00
568,568,33,2023-07-26 01:29:47.641050+00:00
569,569,89,2023-07-26 01:29:48.766701+00:00
570,570,28,2023-07-26 01:29:49.794666+00:00
571,571,35,2023-07-26 01:29:50.974133+00:00
572,572,29,2023-07-26 01:29:52.093435+00:00
573,573,15,2023-07-26 01:29:53.226435+00:00
574,574,100,2023-07-26 01:29:54.338040+00:00
575,575,9,2023-07-26 01:29:55.467085+00:00
576,576,95,2023-07-26 01:29:56.489533+00:00
577,577,33,2023-07-26 01:29:57.528382+00:00
578,578,44,2023-07-26 01:29:58.699799+00:00
579,579,95,2023-07-26 01:29:59.828735+00:00
580,580,4,2023-07-26 01:30:00.954017+00:00
581,581,91,2023-07-26 01:30:02.023829+00:00
582,582,72,2023-07-26 01:30:03.261868+00:00
583,583,100,2023-07-26 01:30:04.491157+00:00
584,584,20,2023-07-26 01:30:05.617201+00:00
585,585,49,2023-07-26 01:30:06.745154+00:00
586,586,21,2023-07-26 01:30:07.973280+00:00
587,587,90,2023-07-26 01:30:09.145166+00:00
588,588,38,2023-07-26 01:30:10.214830+00:00
589,589,12,2023-07-26 01:30:11.314780+00:00
590,590,97,2023-07-26 01:30:12.377413+00:00
591,591,28,2023-07-26 01:30:13.441181+00:00
592,592,12,2023-07-26 01:30:14.629305+00:00
593,593,71,2023-07-26 01:30:15.857889+00:00
594,594,20,2023-07-26 01:30:16.983847+00:00
595,595,58,2023-07-26 01:30:17.998642+00:00
596,596,68,2023-07-26 01:30:19.179438+00:00
597,597,83,2023-07-26 01:30:20.261452+00:00
598,598,32,2023-07-26 01:30:21.388373+00:00
599,599,63,2023-07-26 01:30:22.615512+00:00
600,600,9,2023-07-26 01:30:23.788912+00:00
601,601,78,2023-07-26 01:30:24.870367+00:00
602,602,33,2023-07-26 01:30:25.995166+00:00
603,603,6,2023-07-26 01:30:27.109199+00:00
604,604,75,2023-07-26 01:30:28.251839+00:00
605,605,98,2023-07-26 01:30:29.375961+00:00
606,606,78,2023-07-26 01:30:30.603940+00:00
607,607,86,2023-07-26 01:30:31.718422+00:00
608,608,57,2023-07-26 01:30:32.799886+00:00
609,609,95,2023-07-26 01:30:33.982096+00:00
610,610,84,2023-07-26 01:30:35.110640+00:00
611,611,34,2023-07-26 01:30:36.236278+00:00
612,612,14,2023-07-26 01:30:37.360679+00:00
613,613,24,2023-07-26 01:30:38.363501+00:00
614,614,36,2023-07-26 01:30:39.615203+00:00
615,615,87,2023-07-26 01:30:40.799584+00:00
616,616,96,2023-07-26 01:30:41.970462+00:00
617,617,23,2023-07-26 01:30:43.089910+00:00
618,618,62,2023-07-26 01:30:44.223491+00:00
619,619,1,2023-07-26 01:30:45.348632+00:00
620,620,27,2023-07-26 01:30:46.476778+00:00
621,621,79,2023-07-26 01:30:47.544349+00:00
622,622,33,2023-07-26 01:30:48.616714+00:00
623,623,39,2023-07-26 01:30:49.701363+00:00
624,624,49,2023-07-26 01:30:50.981770+00:00
625,625,53,2023-07-26 01:30:52.108867+00:00
626,626,17,2023-07-26 01:30:53.278967+00:00
627,627,31,2023-07-26 01:30:54.345087+00:00
628,628,77,2023-07-26 01:30:55.488328+00:00
629,629,0,2023-07-26 01:30:56.554818+00:00
630,630,13,2023-07-26 01:30:57.562824+00:00
631,631,59,2023-07-26 01:30:58.707606+00:00
632,632,25,2023-07-26 01:30:59.777585+00:00
633,633,85,2023-07-26 01:31:00.959832+00:00
634,634,4,2023-07-26 01:31:02.043755+00:00
635,635,80,2023-07-26 01:31:03.167886+00:00
636,636,89,2023-07-26 01:31:04.294125+00:00
637,637,35,2023-07-26 01:31:05.522996+00:00
638,638,81,2023-07-26 01:31:06.750548+00:00
639,639,50,2023-07-26 01:31:07.820357+00:00
640,640,65,2023-07-26 01:31:08.904411+00:00
641,641,57,2023-07-26 01:31:10.053097+00:00
642,642,94,2023-07-26 01:31:11.155044+00:00
643,643,43,2023-07-26 01:31:12.223525+00:00
644,644,62,2023-07-26 01:31:13.351680+00:00
645,645,9,2023-07-26 01:31:14.533107+00:00
646,646,45,2023-07-26 01:31:15.660530+00:00
647,647,2,2023-07-26 01:31:16.807222+00:00
648,648,47,2023-07-26 01:31:17.913846+00:00
649,649,69,2023-07-26 01:31:19.040142+00:00
650,650,37,2023-07-26 01:31:20.055353+00:00
651,651,61,2023-07-26 01:31:21.135344+00:00
652,652,40,2023-07-26 01:31:22.211472+00:00
653,653,77,2023-07-26 01:31:23.340838+00:00
654,654,92,2023-07-26 01:31:24.572024+00:00
655,655,69,2023-07-26 01:31:25.691115+00:00
656,656,29,2023-07-26 01:31:26.770518+00:00
657,657,90,2023-07-26 01:31:27.900698+00:00
658,658,45,2023-07-26 01:31:29.176895+00:00
659,659,72,2023-07-26 01:31:30.304509+00:00
660,660,68,2023-07-26 01:31:31.533924+00:00
661,661,96,2023-07-26 01:31:32.658726+00:00
662,662,62,2023-07-26 01:31:33.774973+00:00
663,663,37,2023-07-26 01:31:35.015804+00:00
664,664,2,2023-07-26 01:31:36.244713+00:00
665,665,3,2023-07-26 01:31:37.326994+00:00
666,666,22,2023-07-26 01:31:38.395351+00:00
667,667,29,2023-07-26 01:31:39.623141+00:00
668,668,78,2023-07-26 01:31:40.641853+00:00
669,669,41,2023-07-26 01:31:41.721186+00:00
670,670,60,2023-07-26 01:31:42.945829+00:00
671,671,12,2023-07-26 01:31:44.025590+00:00
672,672,21,2023-07-26 01:31:45.141491+00:00
673,673,35,2023-07-26 01:31:46.222647+00:00
674,674,87,2023-07-26 01:31:47.223719+00:00
675,675,100,2023-07-26 01:31:48.325783+00:00
676,676,50,2023-07-26 01:31:49.394762+00:00
677,677,63,2023-07-26 01:31:50.477093+00:00
678,678,59,2023-07-26 01:31:51.706750+00:00
679,679,21,2023-07-26 01:31:52.879181+00:00
680,680,1,2023-07-26 01:31:53.959088+00:00
681,681,56,2023-07-26 01:31:55.084026+00:00
682,682,19,2023-07-26 01:31:56.110490+00:00
683,683,12,2023-07-26 01:31:57.109883+00:00
684,684,2,2023-07-26 01:31:58.157654+00:00
685,685,44,2023-07-26 01:31:59.266786+00:00
686,686,98,2023-07-26 01:32:00.411118+00:00
687,687,60,2023-07-26 01:32:01.536192+00:00
688,688,98,2023-07-26 01:32:02.606280+00:00
689,689,65,2023-07-26 01:32:03.691307+00:00
690,690,30,2023-07-26 01:32:04.917097+00:00
691,691,4,2023-07-26 01:32:06.143919+00:00
692,692,72,2023-07-26 01:32:07.317842+00:00
693,693,89,2023-07-26 01:32:08.380794+00:00
694,694,89,2023-07-26 01:32:09.525593+00:00
695,695,20,2023-07-26 01:32:10.703515+00:00
696,696,89,2023-07-26 01:32:11.822530+00:00
697,697,100,2023-07-26 01:32:12.902890+00:00
698,698,9,2023-07-26 01:32:13.961881+00:00
699,699,100,2023-07-26 01:32:15.051737+00:00
700,700,9,2023-07-26 01:32:16.179988+00:00
701,701,80,2023-07-26 01:32:17.306275+00:00
702,702,61,2023-07-26 01:32:18.377463+00:00
703,703,45,2023-07-26 01:32:19.458023+00:00
704,704,38,2023-07-26 01:32:20.582586+00:00
705,705,96,2023-07-26 01:32:21.811835+00:00
706,706,81,2023-07-26 01:32:23.039326+00:00
707,707,14,2023-07-26 01:32:24.051589+00:00
708,708,53,2023-07-26 01:32:25.133058+00:00
709,709,90,2023-07-26 01:32:26.216277+00:00
710,710,53,2023-07-26 01:32:27.343041+00:00
711,711,41,2023-07-26 01:32:28.469203+00:00
712,712,79,2023-07-26 01:32:29.595541+00:00
713,713,64,2023-07-26 01:32:30.721722+00:00
714,714,31,2023-07-26 01:32:31.775811+00:00
715,715,20,2023-07-26 01:32:32.774132+00:00
716,716,83,2023-07-26 01:32:33.774163+00:00
717,717,30,2023-07-26 01:32:34.862754+00:00
718,718,53,2023-07-26 01:32:35.943479+00:00
719,719,48,2023-07-26 01:32:37.056961+00:00
720,720,75,2023-07-26 01:32:38.092240+00:00
721,721,13,2023-07-26 01:32:39.211786+00:00
722,722,78,2023-07-26 01:32:40.449304+00:00
723,723,85,2023-07-26 01:32:41.577066+00:00
724,724,1,2023-07-26 01:32:42.702823+00:00
725,725,9,2023-07-26 01:32:43.821791+00:00
726,726,58,2023-07-26 01:32:44.823070+00:00
727,727,5,2023-07-26 01:32:45.979308+00:00
728,728,100,2023-07-26 01:32:47.072311+00:00
729,729,5,2023-07-26 01:32:48.232720+00:00
730,730,12,2023-07-26 01:32:49.358502+00:00
731,731,0,2023-07-26 01:32:50.587241+00:00
732,732,6,2023-07-26 01:32:51.713268+00:00
733,733,66,2023-07-26 01:32:52.827491+00:00
734,734,83,2023-07-26 01:32:53.929413+00:00
735,735,91,2023-07-26 01:32:55.092467+00:00
736,736,4,2023-07-26 01:32:56.160771+00:00
737,737,1,2023-07-26 01:32:57.243762+00:00
738,738,25,2023-07-26 01:32:58.299486+00:00
739,739,94,2023-07-26 01:32:59.301647+00:00
740,740,29,2023-07-26 01:33:00.306161+00:00
741,741,29,2023-07-26 01:33:01.330929+00:00
742,742,77,2023-07-26 01:33:02.356082+00:00
743,743,19,2023-07-26 01:33:03.365328+00:00
744,744,26,2023-07-26 01:33:05.342064+00:00
745,745,99,2023-07-26 01:33:06.632403+00:00
746,746,98,2023-07-26 01:33:07.692926+00:00
747,747,21,2023-07-26 01:33:08.693830+00:00
748,748,66,2023-07-26 01:33:09.776438+00:00
749,749,43,2023-07-26 01:33:10.799314+00:00
750,750,51,2023-07-26 01:33:11.993239+00:00
751,751,91,2023-07-26 01:33:12.991171+00:00
752,752,78,2023-07-26 01:33:14.071664+00:00
753,753,24,2023-07-26 01:33:15.266316+00:00
754,754,93,2023-07-26 01:33:16.332832+00:00
755,755,8,2023-07-26 01:33:17.418874+00:00
756,756,80,2023-07-26 01:33:18.423158+00:00
757,757,64,2023-07-26 01:33:19.421378+00:00
758,758,60,2023-07-26 01:33:20.489603+00:00
759,759,85,2023-07-26 01:33:21.491879+00:00
760,760,5,2023-07-26 01:33:22.537404+00:00
761,761,77,2023-07-26 01:33:23.708718+00:00
762,762,82,2023-07-26 01:33:24.873296+00:00
763,763,74,2023-07-26 01:33:26.240395+00:00
764,764,59,2023-07-26 01:33:27.544680+00:00
765,765,31,2023-07-26 01:33:28.626202+00:00
766,766,43,2023-07-26 01:33:29.751951+00:00
767,767,12,2023-07-26 01:33:30.932972+00:00
768,768,80,2023-07-26 01:33:32.059754+00:00
769,769,45,2023-07-26 01:33:33.186960+00:00
770,770,66,2023-07-26 01:33:34.312243+00:00
771,771,77,2023-07-26 01:33:35.541476+00:00
772,772,96,2023-07-26 01:33:36.671135+00:00
773,773,67,2023-07-26 01:33:37.781894+00:00
774,774,96,2023-07-26 01:33:38.856837+00:00
775,775,50,2023-07-26 01:33:39.862429+00:00
776,776,93,2023-07-26 01:33:40.968541+00:00
777,777,44,2023-07-26 01:33:42.083792+00:00
778,778,88,2023-07-26 01:33:43.120719+00:00
779,779,20,2023-07-26 01:33:44.144336+00:00
780,780,4,2023-07-26 01:33:45.215151+00:00
781,781,75,2023-07-26 01:33:46.237891+00:00
782,782,60,2023-07-26 01:33:47.245635+00:00
783,783,100,2023-07-26 01:33:48.341323+00:00
784,784,25,2023-07-26 01:33:49.570845+00:00
785,785,87,2023-07-26 01:33:50.696481+00:00
786,786,33,2023-07-26 01:33:51.703480+00:00
787,787,44,2023-07-26 01:33:52.704309+00:00
788,788,59,2023-07-26 01:33:53.814083+00:00
789,789,68,2023-07-26 01:33:55.102864+00:00
790,790,25,2023-07-26 01:33:56.330825+00:00
791,791,12,2023-07-26 01:33:57.336509+00:00
792,792,18,2023-07-26 01:33:58.338812+00:00
793,793,96,2023-07-26 01:33:59.449324+00:00
794,794,64,2023-07-26 01:34:00.475517+00:00
795,795,23,2023-07-26 01:34:01.488387+00:00
796,796,14,2023-07-26 01:34:02.576271+00:00
797,797,42,2023-07-26 01:34:03.702865+00:00
798,798,86,2023-07-26 01:34:04.932693+00:00
799,799,64,2023-07-26 01:34:06.048368+00:00
800,800,22,2023-07-26 01:34:07.185102+00:00
801,801,100,2023-07-26 01:34:08.253349+00:00
802,802,22,2023-07-26 01:34:09.381236+00:00
803,803,60,2023-07-26 01:34:10.462633+00:00
804,804,24,2023-07-26 01:34:11.555175+00:00
805,805,39,2023-07-26 01:34:12.612473+00:00
806,806,39,2023-07-26 01:34:13.740802+00:00
807,807,25,2023-07-26 01:34:14.968038+00:00
808,808,97,2023-07-26 01:34:16.197540+00:00
809,809,54,2023-07-26 01:34:17.254142+00:00
810,810,19,2023-07-26 01:34:18.291501+00:00
811,811,92,2023-07-26 01:34:19.471514+00:00
812,812,43,2023-07-26 01:34:20.494818+00:00
813,813,29,2023-07-26 01:34:21.509761+00:00
814,814,7,2023-07-26 01:34:22.533287+00:00
815,815,79,2023-07-26 01:34:23.568328+00:00
816,816,36,2023-07-26 01:34:24.581224+00:00
817,817,18,2023-07-26 01:34:25.617041+00:00
818,818,39,2023-07-26 01:34:26.729532+00:00
819,819,19,2023-07-26 01:34:27.808601+00:00
820,820,78,2023-07-26 01:34:28.813999+00:00
821,821,30,2023-07-26 01:34:30.019348+00:00
822,822,92,2023-07-26 01:34:31.248912+00:00
823,823,6,2023-07-26 01:34:32.421712+00:00
824,824,98,2023-07-26 01:34:33.424010+00:00
825,825,0,2023-07-26 01:34:34.571779+00:00
826,826,86,2023-07-26 01:34:35.640255+00:00
827,827,73,2023-07-26 01:34:36.644740+00:00
828,828,41,2023-07-26 01:34:37.690658+00:00
829,829,78,2023-07-26 01:34:38.712777+00:00
830,830,35,2023-07-26 01:34:39.839726+00:00
831,831,2,2023-07-26 01:34:40.976505+00:00
832,832,11,2023-07-26 01:34:42.102887+00:00
833,833,76,2023-07-26 01:34:43.127266+00:00
834,834,92,2023-07-26 01:34:44.259395+00:00
835,835,51,2023-07-26 01:34:45.257317+00:00
836,836,89,2023-07-26 01:34:46.403822+00:00
837,837,70,2023-07-26 01:34:47.520381+00:00
838,838,99,2023-07-26 01:34:48.552779+00:00
839,839,31,2023-07-26 01:34:49.577320+00:00
840,840,62,2023-07-26 01:34:50.649642+00:00
841,841,10,2023-07-26 01:34:51.775910+00:00
842,842,11,2023-07-26 01:34:52.789863+00:00
843,843,90,2023-07-26 01:34:53.821770+00:00
844,844,49,2023-07-26 01:34:54.902579+00:00
845,845,90,2023-07-26 01:34:55.960183+00:00
846,846,77,2023-07-26 01:34:56.963805+00:00
847,847,43,2023-07-26 01:34:57.963171+00:00
848,848,3,2023-07-26 01:34:58.965660+00:00
849,849,10,2023-07-26 01:34:59.962932+00:00
850,850,92,2023-07-26 01:35:01.048530+00:00
851,851,73,2023-07-26 01:35:02.048775+00:00
852,852,74,2023-07-26 01:35:03.095535+00:00
853,853,36,2023-07-26 01:35:04.223326+00:00
854,854,51,2023-07-26 01:35:05.349527+00:00
855,855,53,2023-07-26 01:35:06.419303+00:00
856,856,72,2023-07-26 01:35:07.487312+00:00
857,857,3,2023-07-26 01:35:08.568489+00:00
858,858,99,2023-07-26 01:35:09.632877+00:00
859,859,97,2023-07-26 01:35:10.633776+00:00
860,860,36,2023-07-26 01:35:11.688949+00:00
861,861,40,2023-07-26 01:35:12.688968+00:00
862,862,51,2023-07-26 01:35:13.791807+00:00
863,863,40,2023-07-26 01:35:14.816482+00:00
864,864,73,2023-07-26 01:35:15.835100+00:00
865,865,32,2023-07-26 01:35:17.024213+00:00
866,866,79,2023-07-26 01:35:18.034909+00:00
867,867,98,2023-07-26 01:35:19.174035+00:00
868,868,34,2023-07-26 01:35:20.229580+00:00
869,869,79,2023-07-26 01:35:21.319867+00:00
870,870,90,2023-07-26 01:35:22.382451+00:00
871,871,18,2023-07-26 01:35:23.576541+00:00
872,872,62,2023-07-26 01:35:24.790901+00:00
873,873,92,2023-07-26 01:35:25.800632+00:00
874,874,82,2023-07-26 01:35:26.943633+00:00
875,875,90,2023-07-26 01:35:27.965938+00:00
876,876,69,2023-07-26 01:35:29.001876+00:00
877,877,47,2023-07-26 01:35:30.175198+00:00
878,878,55,2023-07-26 01:35:31.175550+00:00
879,879,68,2023-07-26 01:35:32.175919+00:00
880,880,74,2023-07-26 01:35:33.173428+00:00
881,881,2,2023-07-26 01:35:34.225930+00:00
882,882,22,2023-07-26 01:35:35.229717+00:00
883,883,13,2023-07-26 01:35:36.234441+00:00
884,884,40,2023-07-26 01:35:37.235959+00:00
885,885,0,2023-07-26 01:35:38.234680+00:00
886,886,72,2023-07-26 01:35:39.233741+00:00
887,887,22,2023-07-26 01:35:40.243711+00:00
888,888,83,2023-07-26 01:35:41.241687+00:00
889,889,59,2023-07-26 01:35:42.254536+00:00
890,890,38,2023-07-26 01:35:43.282660+00:00
891,891,44,2023-07-26 01:35:44.282846+00:00
892,892,27,2023-07-26 01:35:45.307495+00:00
893,893,17,2023-07-26 01:35:46.402080+00:00
894,894,89,2023-07-26 01:35:47.407272+00:00
895,895,55,2023-07-26 01:35:48.445502+00:00
896,896,93,2023-07-26 01:35:49.469308+00:00
897,897,91,2023-07-26 01:35:50.495746+00:00
898,898,77,2023-07-26 01:35:51.492394+00:00
899,899,31,2023-07-26 01:35:52.596175+00:00
900,900,36,2023-07-26 01:35:53.626634+00:00
901,901,73,2023-07-26 01:35:54.696921+00:00
902,902,3,2023-07-26 01:35:55.801810+00:00
903,903,90,2023-07-26 01:35:56.960744+00:00
904,904,58,2023-07-26 01:35:57.971894+00:00
905,905,41,2023-07-26 01:35:58.987092+00:00
906,906,47,2023-07-26 01:35:59.990367+00:00
907,907,3,2023-07-26 01:36:01.098222+00:00
908,908,89,2023-07-26 01:36:02.103922+00:00
909,909,52,2023-07-26 01:36:03.102485+00:00
910,910,63,2023-07-26 01:36:04.127159+00:00
911,911,41,2023-07-26 01:36:05.355212+00:00
912,912,87,2023-07-26 01:36:06.530474+00:00
913,913,61,2023-07-26 01:36:07.703263+00:00
914,914,94,2023-07-26 01:36:09.034403+00:00
915,915,57,2023-07-26 01:36:10.409928+00:00
916,916,19,2023-07-26 01:36:11.409972+00:00
917,917,45,2023-07-26 01:36:12.625169+00:00
918,918,85,2023-07-26 01:36:13.624784+00:00
919,919,18,2023-07-26 01:36:14.723523+00:00
920,920,18,2023-07-26 01:36:15.903510+00:00
921,921,2,2023-07-26 01:36:16.972241+00:00
922,922,1,2023-07-26 01:36:18.053150+00:00
923,923,0,2023-07-26 01:36:19.123696+00:00
924,924,85,2023-07-26 01:36:20.196429+00:00
925,925,83,2023-07-26 01:36:21.273361+00:00
926,926,51,2023-07-26 01:36:22.271574+00:00
927,927,19,2023-07-26 01:36:23.299752+00:00
928,928,100,2023-07-26 01:36:24.303443+00:00
929,929,87,2023-07-26 01:36:25.426528+00:00
930,930,46,2023-07-26 01:36:26.488553+00:00
931,931,67,2023-07-26 01:36:27.580922+00:00
932,932,77,2023-07-26 01:36:28.749496+00:00
933,933,83,2023-07-26 01:36:29.817987+00:00
934,934,14,2023-07-26 01:36:30.957662+00:00
935,935,35,2023-07-26 01:36:32.184081+00:00
936,936,0,2023-07-26 01:36:33.198650+00:00
937,937,48,2023-07-26 01:36:34.247216+00:00
938,938,3,2023-07-26 01:36:35.463771+00:00
939,939,93,2023-07-26 01:36:36.587361+00:00
940,940,7,2023-07-26 01:36:37.657490+00:00
941,941,94,2023-07-26 01:36:38.786260+00:00
942,942,41,2023-07-26 01:36:39.864331+00:00
943,943,34,2023-07-26 01:36:40.992876+00:00
944,944,100,2023-07-26 01:36:42.116397+00:00
945,945,32,2023-07-26 01:36:43.244994+00:00
946,946,2,2023-07-26 01:36:44.269589+00:00
947,947,32,2023-07-26 01:36:45.489056+00:00
948,948,5,2023-07-26 01:36:46.881505+00:00
949,949,99,2023-07-26 01:36:48.071364+00:00
950,950,16,2023-07-26 01:36:49.184725+00:00
951,951,94,2023-07-26 01:36:50.254389+00:00
952,952,78,2023-07-26 01:36:51.333497+00:00
953,953,1,2023-07-26 01:36:52.508955+00:00
954,954,33,2023-07-26 01:36:53.516665+00:00
955,955,100,2023-07-26 01:36:54.612630+00:00
956,956,87,2023-07-26 01:36:55.783892+00:00
957,957,1,2023-07-26 01:36:56.965220+00:00
958,958,14,2023-07-26 01:36:58.092425+00:00
959,959,71,2023-07-26 01:36:59.321178+00:00
960,960,58,2023-07-26 01:37:00.391538+00:00
961,961,89,2023-07-26 01:37:01.574692+00:00
962,962,96,2023-07-26 01:37:02.598159+00:00
963,963,66,2023-07-26 01:37:03.622062+00:00
964,964,69,2023-07-26 01:37:04.763891+00:00
965,965,8,2023-07-26 01:37:05.977732+00:00
966,966,91,2023-07-26 01:37:07.205161+00:00
967,967,62,2023-07-26 01:37:08.333523+00:00
968,968,30,2023-07-26 01:37:09.404789+00:00
969,969,99,2023-07-26 01:37:10.689619+00:00
970,970,54,2023-07-26 01:37:11.758083+00:00
971,971,47,2023-07-26 01:37:12.838433+00:00
972,972,38,2023-07-26 01:37:14.065389+00:00
973,973,92,2023-07-26 01:37:15.124484+00:00
974,974,6,2023-07-26 01:37:16.216808+00:00
975,975,64,2023-07-26 01:37:17.289422+00:00
976,976,85,2023-07-26 01:37:18.414773+00:00
977,977,8,2023-07-26 01:37:19.492519+00:00
978,978,91,2023-07-26 01:37:20.621865+00:00
979,979,25,2023-07-26 01:37:21.632052+00:00
980,980,97,2023-07-26 01:37:22.714140+00:00
981,981,11,2023-07-26 01:37:23.737862+00:00
982,982,8,2023-07-26 01:37:24.818559+00:00
983,983,79,2023-07-26 01:37:25.891378+00:00
984,984,55,2023-07-26 01:37:26.986876+00:00
985,985,36,2023-07-26 01:37:28.200178+00:00
986,986,14,2023-07-26 01:37:29.325256+00:00
987,987,43,2023-07-26 01:37:30.553235+00:00
988,988,21,2023-07-26 01:37:31.726676+00:00
989,989,84,2023-07-26 01:37:32.849542+00:00
990,990,57,2023-07-26 01:37:33.933281+00:00
991,991,84,2023-07-26 01:37:35.059349+00:00
992,992,48,2023-07-26 01:37:36.288558+00:00
993,993,25,2023-07-26 01:37:37.461588+00:00
994,994,99,2023-07-26 01:37:38.644616+00:00
995,995,91,2023-07-26 01:37:39.667897+00:00
996,996,9,2023-07-26 01:37:40.843433+00:00
997,997,40,2023-07-26 01:37:41.867562+00:00
998,998,82,2023-07-26 01:37:42.862938+00:00
999,999,60,2023-07-26 01:37:44.067836+00:00
1000,1000,8,2023-07-26 01:37:45.142705+00:00
